Saison,Journée,Domicile,Extérieur,Buts domicile,Buts extérieur,Résultat
2020-2021,11,Monaco,Paris Saint Germain,3,2,1
2020-2021,11,Brest,Saint-Étienne,4,1,1
2020-2021,11,Nantes,Metz,1,1,0
2020-2021,11,Reims,Nîmes,0,1,-1
2020-2021,11,Dijon,Lens,0,1,-1
2020-2021,11,Montpellier,Strasbourg,4,3,1
2020-2021,11,Angers,Lyon,0,1,-1
2020-2021,11,Lille,Lorient,4,0,1
2020-2021,8,Lens,Nantes,1,1,0
2020-2021,12,Strasbourg,Rennes,1,1,0
2020-2021,12,Marseille,Nantes,3,1,1
2020-2021,12,Paris Saint Germain,Bordeaux,2,2,0
2020-2021,12,Lyon,Reims,3,0,1
2020-2021,12,Lens,Angers,1,3,-1
2020-2021,12,Monaco,Nîmes,3,0,1
2020-2021,12,Metz,Brest,0,2,-1
2020-2021,12,Lorient,Montpellier,0,1,-1
2020-2021,12,Nice,Dijon,1,3,-1
2020-2021,12,Saint-Étienne,Lille,1,1,0
2020-2021,13,Nîmes,Marseille,0,2,-1
2020-2021,13,Rennes,Lens,0,2,-1
2020-2021,13,Montpellier,Paris Saint Germain,1,3,-1
2020-2021,13,Lille,Monaco,2,1,1
2020-2021,13,Angers,Lorient,2,0,1
2020-2021,13,Bordeaux,Brest,1,0,1
2020-2021,13,Dijon,Saint-Étienne,0,0,0
2020-2021,13,Nantes,Strasbourg,0,4,-1
2020-2021,13,Reims,Nice,0,0,0
2020-2021,13,Metz,Lyon,1,3,-1
2020-2021,14,Saint-Étienne,Angers,0,0,0
2020-2021,14,Marseille,Monaco,2,1,1
2020-2021,14,Lens,Montpellier,2,3,-1
2020-2021,14,Nice,Rennes,0,1,-1
2020-2021,14,Lorient,Nîmes,3,0,1
2020-2021,14,Brest,Reims,2,1,1
2020-2021,14,Strasbourg,Metz,2,2,0
2020-2021,14,Nantes,Dijon,1,1,0
2020-2021,14,Lille,Bordeaux,2,1,1
2020-2021,14,Paris Saint Germain,Lyon,0,1,-1
2020-2021,15,Dijon,Lille,0,2,-1
2020-2021,15,Reims,Nantes,3,2,1
2020-2021,15,Angers,Strasbourg,0,2,-1
2020-2021,15,Montpellier,Metz,0,2,-1
2020-2021,15,Nîmes,Nice,0,2,-1
2020-2021,15,Monaco,Lens,0,3,-1
2020-2021,15,Paris Saint Germain,Lorient,2,0,1
2020-2021,15,Rennes,Marseille,2,1,1
2020-2021,15,Bordeaux,Saint-Étienne,1,2,-1
2020-2021,15,Lyon,Brest,2,2,0
2020-2021,16,Metz,Lens,2,0,1
2020-2021,16,Marseille,Reims,1,1,0
2020-2021,16,Nice,Lyon,1,4,-1
2020-2021,16,Brest,Montpellier,2,2,0
2020-2021,16,Strasbourg,Bordeaux,0,2,-1
2020-2021,16,Saint-Étienne,Nîmes,2,2,0
2020-2021,16,Dijon,Monaco,0,1,-1
2020-2021,16,Nantes,Angers,1,1,0
2020-2021,16,Lorient,Rennes,0,3,-1
2020-2021,16,Lille,Paris Saint Germain,0,0,0
2020-2021,17,Lens,Brest,2,1,1
2020-2021,17,Bordeaux,Reims,1,3,-1
2020-2021,17,Rennes,Metz,1,0,1
2020-2021,17,Nîmes,Dijon,1,3,-1
2020-2021,17,Nice,Lorient,2,2,0
2020-2021,17,Montpellier,Lille,2,3,-1
2020-2021,17,Paris Saint Germain,Strasbourg,4,0,1
2020-2021,17,Lyon,Nantes,3,0,1
2020-2021,17,Monaco,Saint-Étienne,2,2,0
2020-2021,17,Angers,Marseille,2,1,1
2020-2021,18,Strasbourg,Nîmes,5,0,1
2020-2021,18,Nantes,Rennes,0,0,0
2020-2021,18,Brest,Nice,2,0,1
2020-2021,18,Metz,Bordeaux,0,0,0
2020-2021,18,Lorient,Monaco,2,5,-1
2020-2021,18,Reims,Dijon,0,0,0
2020-2021,18,Saint-Étienne,Paris Saint Germain,1,1,0
2020-2021,18,Lille,Angers,1,2,-1
2020-2021,18,Lyon,Lens,3,2,1
2020-2021,18,Marseille,Montpellier,3,1,1
2020-2021,19,Monaco,Angers,3,0,1
2020-2021,19,Nîmes,Lille,0,1,-1
2020-2021,19,Metz,Nice,1,1,0
2020-2021,19,Paris Saint Germain,Brest,3,0,1
2020-2021,19,Montpellier,Nantes,1,1,0
2020-2021,19,Bordeaux,Lorient,2,1,1
2020-2021,19,Rennes,Lyon,2,2,0
2020-2021,19,Lens,Strasbourg,0,1,-1
2020-2021,19,Dijon,Marseille,0,0,0
2020-2021,19,Reims,Saint-Étienne,3,1,1
2020-2021,20,Montpellier,Monaco,2,3,-1
2020-2021,20,Marseille,Nîmes,1,2,-1
2020-2021,20,Angers,Paris Saint Germain,0,1,-1
2020-2021,20,Brest,Rennes,1,2,-1
2020-2021,20,Strasbourg,Saint-Étienne,1,0,1
2020-2021,20,Nice,Bordeaux,0,3,-1
2020-2021,20,Nantes,Lens,1,1,0
2020-2021,20,Lille,Reims,2,1,1
2020-2021,20,Lyon,Metz,0,1,-1
2020-2021,9,Marseille,Lens,0,1,-1
2020-2021,21,Paris Saint Germain,Montpellier,4,0,1
2020-2021,21,Lens,Nice,0,1,-1
2020-2021,21,Monaco,Marseille,3,1,1
2020-2021,21,Bordeaux,Angers,2,1,1
2020-2021,21,Metz,Nantes,2,0,1
2020-2021,21,Reims,Brest,1,0,1
2020-2021,21,Dijon,Strasbourg,1,1,0
2020-2021,21,Rennes,Lille,0,1,-1
2020-2021,21,Saint-Étienne,Lyon,0,5,-1
2020-2021,20,Lorient,Dijon,3,2,1
2020-2021,22,Lyon,Bordeaux,2,1,1
2020-2021,22,Montpellier,Lens,1,2,-1
2020-2021,22,Nice,Saint-Étienne,0,1,-1
2020-2021,22,Lorient,Paris Saint Germain,3,2,1
2020-2021,22,Strasbourg,Reims,0,1,-1
2020-2021,22,Angers,Nîmes,3,1,1
2020-2021,22,Brest,Metz,2,4,-1
2020-2021,22,Lille,Dijon,1,0,1
2020-2021,22,Nantes,Monaco,1,2,-1
2020-2021,23,Reims,Angers,0,0,0
2020-2021,23,Rennes,Lorient,1,1,0
2020-2021,23,Bordeaux,Lille,0,3,-1
2020-2021,23,Strasbourg,Brest,2,2,0
2020-2021,23,Metz,Montpellier,1,1,0
2020-2021,23,Lens,Marseille,2,2,0
2020-2021,23,Paris Saint Germain,Nîmes,3,0,1
2020-2021,23,Saint-Étienne,Nantes,1,1,0
2020-2021,23,Dijon,Lyon,0,1,-1
2020-2021,23,Monaco,Nice,2,1,1
2020-2021,24,Lorient,Reims,1,0,1
2020-2021,24,Lyon,Strasbourg,3,0,1
2020-2021,24,Lens,Rennes,0,0,0
2020-2021,24,Brest,Bordeaux,2,1,1
2020-2021,24,Montpellier,Dijon,4,2,1
2020-2021,24,Nîmes,Monaco,3,4,-1
2020-2021,24,Nice,Angers,3,0,1
2020-2021,24,Saint-Étienne,Metz,1,0,1
2020-2021,24,Nantes,Lille,0,2,-1
2020-2021,24,Marseille,Paris Saint Germain,0,2,-1
2020-2021,25,Paris Saint Germain,Nice,2,1,1
2020-2021,25,Reims,Lens,1,1,0
2020-2021,25,Lyon,Montpellier,1,2,-1
2020-2021,25,Monaco,Lorient,2,2,0
2020-2021,25,Metz,Strasbourg,1,2,-1
2020-2021,25,Angers,Nantes,1,3,-1
2020-2021,25,Dijon,Nîmes,0,2,-1
2020-2021,25,Rennes,Saint-Étienne,0,2,-1
2020-2021,25,Lille,Brest,0,0,0
2020-2021,25,Bordeaux,Marseille,0,0,0
2020-2021,11,Marseille,Nice,3,2,1
2020-2021,26,Brest,Lyon,2,3,-1
2020-2021,26,Saint-Étienne,Reims,1,1,0
2020-2021,26,Nantes,Marseille,1,1,0
2020-2021,26,Montpellier,Rennes,2,1,1
2020-2021,26,Nice,Metz,1,2,-1
2020-2021,26,Strasbourg,Angers,0,0,0
2020-2021,26,Lens,Dijon,2,1,1
2020-2021,26,Nîmes,Bordeaux,2,0,1
2020-2021,26,Lorient,Lille,1,4,-1
2020-2021,26,Paris Saint Germain,Monaco,0,2,-1
2020-2021,21,Nîmes,Lorient,1,0,1
2020-2021,27,Rennes,Nice,1,2,-1
2020-2021,27,Bordeaux,Metz,1,2,-1
2020-2021,27,Dijon,Paris Saint Germain,0,4,-1
2020-2021,27,Monaco,Brest,2,0,1
2020-2021,27,Nîmes,Nantes,1,1,0
2020-2021,27,Lorient,Saint-Étienne,2,1,1
2020-2021,27,Reims,Montpellier,0,0,0
2020-2021,27,Angers,Lens,2,2,0
2020-2021,27,Lille,Strasbourg,1,1,0
2020-2021,27,Marseille,Lyon,1,1,0
2020-2021,28,Nice,Nîmes,2,1,1
2020-2021,28,Lyon,Rennes,1,0,1
2020-2021,28,Metz,Angers,0,1,-1
2020-2021,28,Saint-Étienne,Lens,2,3,-1
2020-2021,28,Brest,Dijon,3,1,1
2020-2021,28,Bordeaux,Paris Saint Germain,0,1,-1
2020-2021,28,Strasbourg,Monaco,1,0,1
2020-2021,28,Lille,Marseille,2,0,1
2020-2021,28,Nantes,Reims,1,2,-1
2020-2021,28,Montpellier,Lorient,1,1,0
2020-2021,22,Marseille,Rennes,1,0,1
2020-2021,29,Reims,Lyon,1,1,0
2020-2021,29,Angers,Saint-Étienne,0,1,-1
2020-2021,29,Marseille,Brest,3,1,1
2020-2021,29,Nîmes,Montpellier,1,1,0
2020-2021,29,Rennes,Strasbourg,1,0,1
2020-2021,29,Lens,Metz,2,2,0
2020-2021,29,Lorient,Nice,1,1,0
2020-2021,29,Dijon,Bordeaux,1,3,-1
2020-2021,29,Monaco,Lille,0,0,0
2020-2021,29,Paris Saint Germain,Nantes,1,2,-1
2020-2021,30,Saint-Étienne,Monaco,0,4,-1
2020-2021,30,Metz,Rennes,1,3,-1
2020-2021,30,Nice,Marseille,3,0,1
2020-2021,30,Strasbourg,Lens,1,2,-1
2020-2021,30,Dijon,Reims,0,1,-1
2020-2021,30,Nantes,Lorient,1,1,0
2020-2021,30,Montpellier,Bordeaux,3,1,1
2020-2021,30,Brest,Angers,0,0,0
2020-2021,30,Lille,Nîmes,1,2,-1
2020-2021,30,Lyon,Paris Saint Germain,2,4,-1
2020-2021,31,Monaco,Metz,4,0,1
2020-2021,31,Paris Saint Germain,Lille,0,1,-1
2020-2021,31,Lens,Lyon,1,1,0
2020-2021,31,Angers,Montpellier,1,1,0
2020-2021,31,Nantes,Nice,1,2,-1
2020-2021,31,Reims,Rennes,2,2,0
2020-2021,31,Lorient,Brest,1,0,1
2020-2021,31,Bordeaux,Strasbourg,2,3,-1
2020-2021,31,Nîmes,Saint-Étienne,0,2,-1
2020-2021,31,Marseille,Dijon,2,0,1
2020-2021,32,Metz,Lille,0,2,-1
2020-2021,32,Strasbourg,Paris Saint Germain,1,4,-1
2020-2021,32,Montpellier,Marseille,3,3,0
2020-2021,32,Rennes,Nantes,1,0,1
2020-2021,32,Saint-Étienne,Bordeaux,4,1,1
2020-2021,32,Lens,Lorient,4,1,1
2020-2021,32,Brest,Nîmes,1,1,0
2020-2021,32,Nice,Reims,0,0,0
2020-2021,32,Monaco,Dijon,3,0,1
2020-2021,32,Lyon,Angers,3,0,1
2020-2021,33,Lille,Montpellier,1,1,0
2020-2021,33,Angers,Rennes,0,3,-1
2020-2021,33,Marseille,Lorient,3,2,1
2020-2021,33,Paris Saint Germain,Saint-Étienne,3,2,1
2020-2021,33,Brest,Lens,1,1,0
2020-2021,33,Dijon,Nice,2,0,1
2020-2021,33,Nîmes,Strasbourg,1,1,0
2020-2021,33,Reims,Metz,0,0,0
2020-2021,33,Bordeaux,Monaco,0,3,-1
2020-2021,33,Nantes,Lyon,1,2,-1
2020-2021,34,Reims,Marseille,1,3,-1
2020-2021,34,Saint-Étienne,Brest,1,2,-1
2020-2021,34,Metz,Paris Saint Germain,1,3,-1
2020-2021,34,Nice,Montpellier,3,1,1
2020-2021,34,Strasbourg,Nantes,1,2,-1
2020-2021,34,Rennes,Dijon,5,1,1
2020-2021,34,Lens,Nîmes,2,1,1
2020-2021,34,Lorient,Bordeaux,4,1,1
2020-2021,34,Angers,Monaco,0,1,-1
2020-2021,34,Lyon,Lille,2,3,-1
2020-2021,35,Marseille,Strasbourg,1,1,0
2020-2021,35,Paris Saint Germain,Lens,2,1,1
2020-2021,35,Lille,Nice,2,0,1
2020-2021,35,Bordeaux,Rennes,1,0,1
2020-2021,35,Dijon,Metz,1,5,-1
2020-2021,35,Lorient,Angers,2,0,1
2020-2021,35,Nîmes,Reims,2,2,0
2020-2021,35,Brest,Nantes,1,4,-1
2020-2021,35,Montpellier,Saint-Étienne,1,2,-1
2020-2021,35,Monaco,Lyon,2,3,-1
2020-2021,36,Lens,Lille,0,3,-1
2020-2021,36,Nantes,Bordeaux,3,0,1
2020-2021,36,Lyon,Lorient,4,1,1
2020-2021,36,Saint-Étienne,Marseille,1,0,1
2020-2021,36,Nice,Brest,3,2,1
2020-2021,36,Angers,Dijon,3,0,1
2020-2021,36,Strasbourg,Montpellier,2,3,-1
2020-2021,36,Metz,Nîmes,0,3,-1
2020-2021,36,Reims,Monaco,0,1,-1
2020-2021,36,Rennes,Paris Saint Germain,1,1,0
2020-2021,37,Montpellier,Brest,0,0,0
2020-2021,37,Monaco,Rennes,2,1,1
2020-2021,37,Dijon,Nantes,0,4,-1
2020-2021,37,Nice,Strasbourg,0,2,-1
2020-2021,37,Lorient,Metz,2,1,1
2020-2021,37,Bordeaux,Lens,3,0,1
2020-2021,37,Paris Saint Germain,Reims,4,0,1
2020-2021,37,Nîmes,Lyon,2,5,-1
2020-2021,37,Lille,Saint-Étienne,0,0,0
2020-2021,37,Marseille,Angers,3,2,1
2020-2021,38,Reims,Bordeaux,1,2,-1
2020-2021,38,Nantes,Montpellier,1,2,-1
2020-2021,38,Angers,Lille,1,2,-1
2020-2021,38,Strasbourg,Lorient,1,1,0
2020-2021,38,Metz,Marseille,1,1,0
2020-2021,38,Rennes,Nîmes,2,0,1
2020-2021,38,Saint-Étienne,Dijon,0,1,-1
2020-2021,38,Lyon,Nice,2,3,-1
2020-2021,38,Lens,Monaco,0,0,0
2020-2021,38,Brest,Paris Saint Germain,0,2,-1
2021-2022,1,Monaco,Nantes,1,1,0
2021-2022,1,Lyon,Brest,1,1,0
2021-2022,1,Troyes,Paris Saint Germain,1,2,-1
2021-2022,1,Rennes,Lens,1,1,0
2021-2022,1,Bordeaux,Clermont Foot,0,2,-1
2021-2022,1,Strasbourg,Angers,0,2,-1
2021-2022,1,Nice,Reims,0,0,0
2021-2022,1,Saint-Étienne,Lorient,1,1,0
2021-2022,1,Metz,Lille,3,3,0
2021-2022,1,Montpellier,Marseille,2,3,-1
2021-2022,2,Lorient,Monaco,1,0,1
2021-2022,2,Lille,Nice,0,4,-1
2021-2022,2,Paris Saint Germain,Strasbourg,4,2,1
2021-2022,2,Angers,Lyon,3,0,1
2021-2022,2,Clermont Foot,Troyes,2,0,1
2021-2022,2,Brest,Rennes,1,1,0
2021-2022,2,Nantes,Metz,2,0,1
2021-2022,2,Reims,Montpellier,3,3,0
2021-2022,2,Lens,Saint-Étienne,2,2,0
2021-2022,2,Marseille,Bordeaux,2,2,0
2021-2022,3,Brest,Paris Saint Germain,2,4,-1
2021-2022,3,Monaco,Lens,0,2,-1
2021-2022,3,Saint-Étienne,Lille,1,1,0
2021-2022,3,Lyon,Clermont Foot,3,3,0
2021-2022,3,Strasbourg,Troyes,1,1,0
2021-2022,3,Metz,Reims,1,1,0
2021-2022,3,Montpellier,Lorient,3,1,1
2021-2022,3,Bordeaux,Angers,1,1,0
2021-2022,3,Rennes,Nantes,1,0,1
2021-2022,4,Nantes,Lyon,0,1,-1
2021-2022,4,Nice,Bordeaux,4,0,1
2021-2022,4,Marseille,Saint-Étienne,3,1,1
2021-2022,4,Troyes,Monaco,1,2,-1
2021-2022,4,Strasbourg,Brest,3,1,1
2021-2022,4,Angers,Rennes,2,0,1
2021-2022,4,Lens,Lorient,2,2,0
2021-2022,4,Clermont Foot,Metz,2,2,0
2021-2022,4,Lille,Montpellier,2,1,1
2021-2022,4,Reims,Paris Saint Germain,0,2,-1
2021-2022,5,Lorient,Lille,2,1,1
2021-2022,5,Paris Saint Germain,Clermont Foot,4,0,1
2021-2022,5,Monaco,Marseille,0,2,-1
2021-2022,5,Montpellier,Saint-Étienne,2,0,1
2021-2022,5,Rennes,Reims,0,2,-1
2021-2022,5,Bordeaux,Lens,2,3,-1
2021-2022,5,Brest,Angers,1,1,0
2021-2022,5,Metz,Troyes,0,2,-1
2021-2022,5,Nantes,Nice,0,2,-1
2021-2022,5,Lyon,Strasbourg,3,1,1
2021-2022,6,Strasbourg,Metz,3,0,1
2021-2022,6,Lens,Lille,1,0,1
2021-2022,6,Saint-Étienne,Bordeaux,1,2,-1
2021-2022,6,Nice,Monaco,2,2,0
2021-2022,6,Troyes,Montpellier,1,1,0
2021-2022,6,Clermont Foot,Brest,1,1,0
2021-2022,6,Reims,Lorient,0,0,0
2021-2022,6,Angers,Nantes,1,4,-1
2021-2022,6,Marseille,Rennes,2,0,1
2021-2022,6,Paris Saint Germain,Lyon,2,1,1
2021-2022,7,Rennes,Clermont Foot,6,0,1
2021-2022,7,Nantes,Brest,3,1,1
2021-2022,7,Lille,Reims,2,1,1
2021-2022,7,Montpellier,Bordeaux,3,3,0
2021-2022,7,Monaco,Saint-Étienne,3,1,1
2021-2022,7,Lyon,Troyes,3,1,1
2021-2022,7,Lens,Strasbourg,0,1,-1
2021-2022,7,Lorient,Nice,1,0,1
2021-2022,7,Angers,Marseille,0,0,0
2021-2022,7,Metz,Paris Saint Germain,1,2,-1
2021-2022,8,Saint-Étienne,Nice,0,3,-1
2021-2022,8,Strasbourg,Lille,1,2,-1
2021-2022,8,Paris Saint Germain,Montpellier,2,0,1
2021-2022,8,Lyon,Lorient,1,1,0
2021-2022,8,Bordeaux,Rennes,1,1,0
2021-2022,8,Troyes,Angers,1,1,0
2021-2022,8,Brest,Metz,1,2,-1
2021-2022,8,Reims,Nantes,3,1,1
2021-2022,8,Clermont Foot,Monaco,1,3,-1
2021-2022,8,Marseille,Lens,2,3,-1
2021-2022,9,Lens,Reims,2,0,1
2021-2022,9,Montpellier,Strasbourg,1,1,0
2021-2022,9,Nice,Brest,2,1,1
2021-2022,9,Rennes,Paris Saint Germain,2,0,1
2021-2022,9,Lorient,Clermont Foot,1,1,0
2021-2022,9,Monaco,Bordeaux,3,0,1
2021-2022,9,Angers,Metz,3,2,1
2021-2022,9,Nantes,Troyes,2,0,1
2021-2022,9,Lille,Marseille,2,0,1
2021-2022,9,Saint-Étienne,Lyon,1,1,0
2021-2022,10,Paris Saint Germain,Angers,2,1,1
2021-2022,10,Clermont Foot,Lille,1,0,1
2021-2022,10,Lyon,Monaco,2,0,1
2021-2022,10,Troyes,Nice,1,0,1
2021-2022,10,Brest,Reims,1,1,0
2021-2022,10,Bordeaux,Nantes,1,1,0
2021-2022,10,Metz,Rennes,0,3,-1
2021-2022,10,Strasbourg,Saint-Étienne,5,1,1
2021-2022,10,Montpellier,Lens,1,0,1
2021-2022,10,Marseille,Lorient,4,1,1
2021-2022,11,Saint-Étienne,Angers,2,2,0
2021-2022,11,Nantes,Clermont Foot,2,1,1
2021-2022,11,Lille,Brest,1,1,0
2021-2022,11,Nice,Lyon,3,2,1
2021-2022,11,Rennes,Strasbourg,1,0,1
2021-2022,11,Lens,Metz,4,1,1
2021-2022,11,Lorient,Bordeaux,1,1,0
2021-2022,11,Reims,Troyes,1,2,-1
2021-2022,11,Monaco,Montpellier,3,1,1
2021-2022,11,Marseille,Paris Saint Germain,0,0,0
2021-2022,3,Nice,Marseille,1,1,0
2021-2022,12,Paris Saint Germain,Lille,2,1,1
2021-2022,12,Metz,Saint-Étienne,1,1,0
2021-2022,12,Lyon,Lens,2,1,1
2021-2022,12,Angers,Nice,1,2,-1
2021-2022,12,Bordeaux,Reims,3,2,1
2021-2022,12,Troyes,Rennes,2,2,0
2021-2022,12,Montpellier,Nantes,2,0,1
2021-2022,12,Strasbourg,Lorient,4,0,1
2021-2022,12,Brest,Monaco,2,0,1
2021-2022,12,Clermont Foot,Marseille,0,1,-1
2021-2022,13,Lens,Troyes,4,0,1
2021-2022,13,Lille,Angers,1,1,0
2021-2022,13,Bordeaux,Paris Saint Germain,2,3,-1
2021-2022,13,Marseille,Metz,0,0,0
2021-2022,13,Saint-Étienne,Clermont Foot,3,2,1
2021-2022,13,Lorient,Brest,1,2,-1
2021-2022,13,Reims,Monaco,0,0,0
2021-2022,13,Nantes,Strasbourg,2,2,0
2021-2022,13,Nice,Montpellier,0,1,-1
2021-2022,13,Rennes,Lyon,4,1,1
2021-2022,14,Monaco,Lille,2,2,0
2021-2022,14,Paris Saint Germain,Nantes,3,1,1
2021-2022,14,Rennes,Montpellier,2,0,1
2021-2022,14,Brest,Lens,4,0,1
2021-2022,14,Metz,Bordeaux,3,3,0
2021-2022,14,Angers,Lorient,1,0,1
2021-2022,14,Troyes,Saint-Étienne,0,1,-1
2021-2022,14,Strasbourg,Reims,1,1,0
2021-2022,14,Clermont Foot,Nice,1,2,-1
2021-2022,15,Lens,Angers,2,2,0
2021-2022,15,Lille,Nantes,1,1,0
2021-2022,15,Nice,Metz,0,1,-1
2021-2022,15,Saint-Étienne,Paris Saint Germain,1,3,-1
2021-2022,15,Reims,Clermont Foot,1,0,1
2021-2022,15,Lorient,Rennes,0,2,-1
2021-2022,15,Bordeaux,Brest,1,2,-1
2021-2022,15,Monaco,Strasbourg,1,1,0
2021-2022,15,Montpellier,Lyon,0,1,-1
2021-2022,15,Marseille,Troyes,1,0,1
2021-2022,16,Angers,Monaco,1,3,-1
2021-2022,16,Troyes,Lorient,2,0,1
2021-2022,16,Strasbourg,Bordeaux,5,2,1
2021-2022,16,Brest,Saint-Étienne,1,0,1
2021-2022,16,Metz,Montpellier,1,3,-1
2021-2022,16,Rennes,Lille,1,2,-1
2021-2022,16,Nantes,Marseille,0,1,-1
2021-2022,16,Paris Saint Germain,Nice,0,0,0
2021-2022,16,Lyon,Reims,1,2,-1
2021-2022,16,Clermont Foot,Lens,2,2,0
2021-2022,17,Marseille,Brest,1,2,-1
2021-2022,17,Lille,Troyes,2,1,1
2021-2022,17,Lens,Paris Saint Germain,1,1,0
2021-2022,17,Saint-Étienne,Rennes,0,5,-1
2021-2022,17,Montpellier,Clermont Foot,1,0,1
2021-2022,17,Monaco,Metz,4,0,1
2021-2022,17,Reims,Angers,1,2,-1
2021-2022,17,Lorient,Nantes,0,1,-1
2021-2022,17,Nice,Strasbourg,0,3,-1
2021-2022,17,Bordeaux,Lyon,2,2,0
2021-2022,18,Nantes,Lens,3,2,1
2021-2022,18,Brest,Montpellier,0,4,-1
2021-2022,18,Reims,Saint-Étienne,2,0,1
2021-2022,18,Lille,Lyon,0,0,0
2021-2022,18,Angers,Clermont Foot,0,1,-1
2021-2022,18,Rennes,Nice,1,2,-1
2021-2022,18,Troyes,Bordeaux,1,2,-1
2021-2022,18,Metz,Lorient,4,1,1
2021-2022,18,Strasbourg,Marseille,0,2,-1
2021-2022,18,Paris Saint Germain,Monaco,2,0,1
2021-2022,19,Lyon,Metz,1,1,0
2021-2022,19,Saint-Étienne,Nantes,0,1,-1
2021-2022,19,Lorient,Paris Saint Germain,1,1,0
2021-2022,19,Nice,Lens,2,1,1
2021-2022,19,Monaco,Rennes,2,1,1
2021-2022,19,Marseille,Reims,1,1,0
2021-2022,19,Montpellier,Angers,4,1,1
2021-2022,19,Troyes,Brest,1,1,0
2021-2022,19,Bordeaux,Lille,2,3,-1
2021-2022,20,Bordeaux,Marseille,0,1,-1
2021-2022,20,Lens,Rennes,1,0,1
2021-2022,20,Brest,Nice,0,3,-1
2021-2022,20,Metz,Strasbourg,0,2,-1
2021-2022,20,Clermont Foot,Reims,0,0,0
2021-2022,20,Nantes,Monaco,0,0,0
2021-2022,20,Lyon,Paris Saint Germain,1,1,0
2021-2022,21,Nice,Nantes,2,1,1
2021-2022,21,Saint-Étienne,Lens,1,2,-1
2021-2022,21,Paris Saint Germain,Brest,2,0,1
2021-2022,21,Rennes,Bordeaux,6,0,1
2021-2022,21,Reims,Metz,0,1,-1
2021-2022,21,Monaco,Clermont Foot,4,0,1
2021-2022,21,Lorient,Angers,0,0,0
2021-2022,21,Strasbourg,Montpellier,3,1,1
2021-2022,21,Troyes,Lyon,0,1,-1
2021-2022,21,Marseille,Lille,1,1,0
2021-2022,19,Clermont Foot,Strasbourg,0,2,-1
2021-2022,20,Montpellier,Troyes,0,1,-1
2021-2022,20,Lille,Lorient,3,1,1
2021-2022,22,Lyon,Saint-Étienne,1,0,1
2021-2022,22,Brest,Lille,2,0,1
2021-2022,22,Lens,Marseille,0,2,-1
2021-2022,22,Metz,Nice,0,2,-1
2021-2022,22,Clermont Foot,Rennes,2,1,1
2021-2022,22,Nantes,Lorient,4,2,1
2021-2022,22,Angers,Troyes,2,1,1
2021-2022,22,Bordeaux,Strasbourg,4,3,1
2021-2022,22,Montpellier,Monaco,3,2,1
2021-2022,22,Paris Saint Germain,Reims,4,0,1
2021-2022,20,Angers,Saint-Étienne,0,1,-1
2021-2022,14,Lyon,Marseille,2,1,1
2021-2022,23,Marseille,Angers,5,2,1
2021-2022,23,Saint-Étienne,Montpellier,3,1,1
2021-2022,23,Monaco,Lyon,2,0,1
2021-2022,23,Lorient,Lens,2,0,1
2021-2022,23,Reims,Bordeaux,5,0,1
2021-2022,23,Nice,Clermont Foot,0,1,-1
2021-2022,23,Troyes,Metz,0,0,0
2021-2022,23,Strasbourg,Nantes,1,0,1
2021-2022,23,Rennes,Brest,2,0,1
2021-2022,23,Lille,Paris Saint Germain,1,5,-1
2021-2022,24,Paris Saint Germain,Rennes,1,0,1
2021-2022,24,Montpellier,Lille,0,1,-1
2021-2022,24,Lyon,Nice,2,0,1
2021-2022,24,Monaco,Lorient,0,0,0
2021-2022,24,Angers,Strasbourg,0,1,-1
2021-2022,24,Brest,Troyes,5,1,1
2021-2022,24,Nantes,Reims,1,0,1
2021-2022,24,Clermont Foot,Saint-Étienne,1,2,-1
2021-2022,24,Lens,Bordeaux,3,2,1
2021-2022,24,Metz,Marseille,1,2,-1
2021-2022,25,Lille,Metz,0,0,0
2021-2022,25,Lens,Lyon,1,1,0
2021-2022,25,Nantes,Paris Saint Germain,3,1,1
2021-2022,25,Nice,Angers,1,0,1
2021-2022,25,Saint-Étienne,Strasbourg,2,2,0
2021-2022,25,Reims,Brest,1,1,0
2021-2022,25,Rennes,Troyes,4,1,1
2021-2022,25,Lorient,Montpellier,0,1,-1
2021-2022,25,Bordeaux,Monaco,1,1,0
2021-2022,25,Marseille,Clermont Foot,0,2,-1
2021-2022,26,Montpellier,Rennes,2,4,-1
2021-2022,26,Strasbourg,Nice,0,0,0
2021-2022,26,Paris Saint Germain,Saint-Étienne,3,1,1
2021-2022,26,Monaco,Reims,1,2,-1
2021-2022,26,Angers,Lens,1,2,-1
2021-2022,26,Metz,Nantes,0,0,0
2021-2022,26,Clermont Foot,Bordeaux,1,1,0
2021-2022,26,Brest,Lorient,0,1,-1
2021-2022,26,Troyes,Marseille,1,1,0
2021-2022,26,Lyon,Lille,0,1,-1
2021-2022,27,Lorient,Lyon,1,4,-1
2021-2022,27,Lens,Brest,0,1,-1
2021-2022,27,Nice,Paris Saint Germain,1,0,1
2021-2022,27,Saint-Étienne,Metz,1,0,1
2021-2022,27,Nantes,Montpellier,2,0,1
2021-2022,27,Reims,Strasbourg,1,1,0
2021-2022,27,Rennes,Angers,2,0,1
2021-2022,27,Bordeaux,Troyes,0,2,-1
2021-2022,27,Lille,Clermont Foot,4,0,1
2021-2022,27,Marseille,Monaco,0,1,-1
2021-2022,28,Lille,Saint-Étienne,0,0,0
2021-2022,28,Montpellier,Nice,0,0,0
